ProjectName,FileName,Theorem,IncludeLemma,ProofStep,RelationNB,equivalence,implication,quantifier,logical,inequality,set,Success,PredictionStep,Time,TryStep
weak-up-to,../data/weak-up-to/Relations.json,star_eeq,False,2,2,0,1,0,0,1,0,False,0.0,18.706563711166385,142.0
weak-up-to,../data/weak-up-to/Relations.json,plus_incl,False,3,2,0,1,0,0,1,0,False,0.0,10.315085411071776,58.0
weak-up-to,../data/weak-up-to/Relations.json,plus_eeq,False,4,2,0,1,0,0,1,0,False,0.0,42.610485553741455,245.0
weak-up-to,../data/weak-up-to/Relations.json,incl_trans,False,2,4,0,2,0,0,2,0,True,3.0,0.4172260761260986,6.0
weak-up-to,../data/weak-up-to/Relations.json,eeq_refl,False,2,0,0,0,0,0,0,0,True,5.0,0.6015150547027588,10.0
weak-up-to,../data/weak-up-to/Relations.json,eeq_trans,False,2,4,0,2,0,0,2,0,True,6.0,6.8292999267578125,109.0
weak-up-to,../data/weak-up-to/Relations.json,eeq_sym,False,2,2,0,1,0,0,1,0,True,5.0,1.3676176071166992,15.0
weak-up-to,../data/weak-up-to/Relations.json,star1,False,2,3,0,1,1,0,1,0,False,0.0,0.3040962219238281,2.0
weak-up-to,../data/weak-up-to/Relations.json,star_S,False,4,5,0,2,1,0,2,0,False,0.0,4.644754886627197,25.0
weak-up-to,../data/weak-up-to/Relations.json,star_trans,False,3,5,0,2,1,0,2,0,False,0.0,11.84469199180603,64.0
weak-up-to,../data/weak-up-to/Relations.json,plus_star,False,3,3,0,1,1,0,1,0,False,0.0,2.0180585384368896,10.0
weak-up-to,../data/weak-up-to/Relations.json,plus_star_plus,False,4,5,0,2,1,0,2,0,False,0.0,28.90774846076965,141.0
weak-up-to,../data/weak-up-to/Relations.json,star_plus_plus,False,5,5,0,2,1,0,2,0,False,0.0,9.985886096954346,51.0
weak-up-to,../data/weak-up-to/Relations.json,plus_trans,False,2,5,0,2,1,0,2,0,False,0.0,13.585691213607788,59.0
weak-up-to,../data/weak-up-to/Relations.json,plus1,False,2,3,0,1,1,0,1,0,True,4.0,0.6600115299224854,7.0
weak-up-to,../data/weak-up-to/Relations.json,plus_S,False,2,5,0,2,1,0,2,0,False,0.0,2.4769046306610107,13.0
weak-up-to,../data/weak-up-to/Relations.json,S_plus,False,2,5,0,2,1,0,2,0,True,4.0,1.104090929031372,10.0
weak-up-to,../data/weak-up-to/Relations.json,Acc_clos_trans,False,9,3,0,1,1,0,1,0,False,0.0,7.462551355361938,37.0
weak-up-to,../data/weak-up-to/Relations.json,plus_wf,False,2,0,0,0,0,0,0,0,True,4.0,0.6340699195861816,7.0
weak-up-to,../data/weak-up-to/Relations.json,inv_inv,False,2,0,0,0,0,0,0,0,True,2.0,0.35301852226257324,3.0
weak-up-to,../data/weak-up-to/Relations.json,inv_comp,False,2,0,0,0,0,0,0,0,True,13.0,6.1854248046875,55.0
weak-up-to,../data/weak-up-to/Relations.json,inv_union,False,2,2,1,0,0,0,1,0,True,2.0,0.7421586513519287,3.0
weak-up-to,../data/weak-up-to/Relations.json,inv_star,False,4,0,0,0,0,0,0,0,False,0.0,9.332016229629515,42.0
weak-up-to,../data/weak-up-to/Relations.json,inv_plus,False,18,0,0,0,0,0,0,0,False,0.0,35.24901390075684,135.0
weak-up-to,../data/weak-up-to/Relations.json,inv_union2,False,2,0,0,0,0,0,0,0,True,2.0,0.4136102199554443,3.0
weak-up-to,../data/weak-up-to/Relations.json,comp_assoc,False,2,2,0,0,2,0,0,0,False,0.0,33.508248567581184,114.0
weak-up-to,../data/weak-up-to/Relations.json,comp_star_star,False,4,0,0,0,0,0,0,0,False,0.0,8.851577758789062,32.0
weak-up-to,../data/weak-up-to/Relations.json,comp_plus_star,False,4,0,0,0,0,0,0,0,False,0.0,11.230333089828491,43.0
weak-up-to,../data/weak-up-to/Relations.json,comp_star_plus,False,4,0,0,0,0,0,0,0,False,0.0,13.24267840385437,49.0
weak-up-to,../data/weak-up-to/Monotonic.json,identity_mon,False,2,2,2,0,0,0,0,0,True,10.0,3.1691019535064697,52.0
weak-up-to,../data/weak-up-to/Monotonic.json,constant_mon,False,3,2,0,1,0,0,1,0,True,13.0,2.7134673595428467,49.0
